,show_id,userId,score
19442,ns5725,90852.557,3.473
19443,ns5726,86721.618,3.553
19444,ns5727,98940.401,3.471
19445,ns5728,84228.022,3.551
19446,ns5729,87988.866,3.44
19447,ns573,91115.093,3.552
19448,ns5730,92126.059,3.443
19449,ns5731,95115.117,3.529
19450,ns5732,91897.643,3.583
19451,ns5733,90859.676,3.501
19452,ns5734,97043.401,3.539
19453,ns5735,88811.617,3.517
19454,ns5736,85236.686,3.551
19455,ns5737,84046.293,3.575
19456,ns5738,87709.449,3.52
19457,ns5739,89781.488,3.513
19458,ns574,94478.811,3.584
19459,ns5740,83260.77,3.589
19460,ns5741,93997.88,3.447
19461,ns5742,95488.603,3.571
19462,ns5743,102641.11,3.632
19463,ns5744,91034.121,3.591
19464,ns5745,85883.243,3.477
19465,ns5746,97045.754,3.535
19466,ns5747,96543.063,3.529
19467,ns5748,92823.216,3.48
19468,ns5749,90046.485,3.51
19469,ns575,95205.229,3.555
19470,ns5750,91465.464,3.501
19471,ns5751,87341.404,3.537
19472,ns5752,92289.761,3.535
19473,ns5753,88999.756,3.51
19474,ns5754,89932.924,3.522
19475,ns5755,89416.954,3.482
19476,ns5756,86472.325,3.539
19477,ns5757,93914.495,3.594
19478,ns5758,97933.155,3.545
19479,ns5759,76373.558,3.47
19480,ns576,82638.563,3.561
19481,ns5760,88547.789,3.565
19482,ns5761,89279.626,3.555
19483,ns5762,85176.601,3.641
19484,ns5763,88100.565,3.498
19485,ns5764,89934.3,3.523
19486,ns5765,91205.288,3.59
19487,ns5766,96939.26,3.492
19488,ns5767,81716.998,3.522
19489,ns5768,95601.709,3.46
19490,ns5769,90448.815,3.474
19491,ns577,93960.247,3.562
19492,ns5770,93850.163,3.54
19493,ns5771,93642.533,3.47
19494,ns5772,90826.296,3.543
19495,ns5773,94547.986,3.531
19496,ns5774,91027.21,3.543
19497,ns5775,82232.266,3.49
19498,ns5776,87729.228,3.487
19499,ns5777,88759.06,3.499
19500,ns5778,94741.139,3.46
19501,ns5779,86477.859,3.415
19502,ns578,90431.919,3.46
19503,ns5780,89941.17,3.602
19504,ns5781,96637.885,3.558
19505,ns5782,99181.817,3.497
19506,ns5783,86403.581,3.548
19507,ns5784,86438.661,3.492
19508,ns5785,90430.818,3.601
19509,ns5786,98813.138,3.626
19510,ns5787,85609.486,3.571
19511,ns5788,92219.888,3.591
19512,ns5789,88765.077,3.53
19513,ns579,86982.345,3.505
19514,ns5790,87831.349,3.531
19515,ns5791,93355.046,3.521
19516,ns5792,84881.288,3.575
19517,ns5793,86550.804,3.535
19518,ns5794,86513.168,3.528
19519,ns5795,90920.065,3.432
19520,ns5796,90826.716,3.54
19521,ns5797,87048.624,3.578
19522,ns5798,88675.383,3.42
19523,ns5799,91172.276,3.542
19524,ns58,94349.222,3.549
19525,ns580,93026.728,3.517
19526,ns5800,90992.155,3.561
19527,ns5801,82430.865,3.467
19528,ns5802,88455.855,3.546
19529,ns5803,93033.742,3.506
19530,ns5804,89927.887,3.521
19531,ns5805,90518.159,3.502
19532,ns5806,92780.635,3.439
19533,ns5807,97941.442,3.603
19534,ns5808,88516.551,3.495
19535,ns5809,94541.771,3.599
19536,ns581,93460.764,3.619
19537,ns5810,87599.974,3.448
19538,ns5811,91322.789,3.552
19539,ns5812,88066.738,3.524
19540,ns5813,91207.92,3.528
19541,ns5814,91551.127,3.564
19542,ns5815,93141.234,3.587
19543,ns5816,90551.643,3.528
19544,ns5817,94361.505,3.547
19545,ns5818,95118.986,3.533
19546,ns5819,86061.669,3.489
19547,ns582,89527.026,3.522
19548,ns5820,91763.498,3.519
19549,ns5821,84387.85,3.57
19550,ns5822,96610.124,3.467
19551,ns5823,94424.817,3.552
19552,ns5824,92401.21,3.568
19553,ns5825,95031.905,3.57
19554,ns5826,91103.877,3.623
19555,ns5827,93892.735,3.617
19556,ns5828,89579.008,3.534
19557,ns5829,85960.131,3.473
19558,ns583,85607.087,3.585
19559,ns5830,87730.009,3.478
19560,ns5831,88861.382,3.603
19561,ns5832,91699.587,3.562
19562,ns5833,89153.725,3.454
19563,ns5834,93737.04,3.547
19564,ns5835,92795.748,3.55
19565,ns5836,92853.904,3.607
19566,ns5837,95642.027,3.425
19567,ns5838,94962.068,3.588
19568,ns5839,88592.743,3.46
19569,ns584,88212.499,3.547
19570,ns5840,87140.814,3.5
19571,ns5841,85693.421,3.54
19572,ns5842,91775.261,3.546
19573,ns5843,86192.471,3.579
19574,ns5844,93746.95,3.497
19575,ns5845,87596.395,3.499
19576,ns5846,89949.934,3.537
19577,ns5847,93251.915,3.542
19578,ns5848,95101.733,3.508
19579,ns5849,87761.547,3.581
19580,ns585,92858.171,3.502
19581,ns5850,90546.053,3.481
19582,ns5851,93319.994,3.544
19583,ns5852,86601.519,3.522
19584,ns5853,93034.965,3.523
19585,ns5854,86464.634,3.597
19586,ns5855,95891.573,3.567
19587,ns5856,88555.016,3.462
19588,ns5857,95559.064,3.541
19589,ns5858,88287.976,3.541
19590,ns5859,92869.985,3.601
19591,ns586,91307.847,3.502
19592,ns5860,93206.696,3.592
19593,ns5861,85906.847,3.578
19594,ns5862,91545.042,3.577
19595,ns5863,88567.961,3.545
19596,ns5864,90014.254,3.569
19597,ns5865,86291.466,3.556
19598,ns5866,84942.701,3.489
19599,ns5867,92870.763,3.56
19600,ns5868,92494.533,3.544
19601,ns5869,93749.59,3.524
19602,ns587,87779.109,3.476
19603,ns5870,86932.535,3.496
19604,ns5871,85986.935,3.538
19605,ns5872,89529.496,3.537
19606,ns5873,91836.134,3.495
19607,ns5874,91488.059,3.513
19608,ns5875,86696.731,3.536
19609,ns5876,93833.246,3.524
19610,ns5877,91950.359,3.49
19611,ns5878,92837.388,3.537
19612,ns5879,91370.726,3.519
19613,ns588,91978.924,3.515
19614,ns5880,83774.451,3.521
19615,ns5881,82640.681,3.492
19616,ns5882,82228.584,3.532
19617,ns5883,84590.525,3.593
19618,ns5884,95747.162,3.55
19619,ns5885,80211.712,3.57
19620,ns5886,87085.342,3.623
19621,ns5887,86589.6,3.545
19622,ns5888,92433.204,3.524
19623,ns5889,85987.635,3.587
19624,ns589,86297.546,3.613
19625,ns5890,84597.368,3.518
19626,ns5891,88095.311,3.549
19627,ns5892,91704.775,3.626
19628,ns5893,87902.21,3.49
19629,ns5894,94154.26,3.528
19630,ns5895,94493.37,3.525
19631,ns5896,92569.08,3.46
19632,ns5897,85861.213,3.49
19633,ns5898,86907.484,3.558
19634,ns5899,87464.211,3.532
19635,ns59,92142.926,3.531
19636,ns590,94513.793,3.552
19637,ns5900,91443.256,3.567
19638,ns5901,86631.755,3.531
19639,ns5902,84677.675,3.495
19640,ns5903,90576.336,3.467
19641,ns5904,96029.372,3.555
19642,ns5905,87087.126,3.493
19643,ns5906,89209.392,3.542
19644,ns5907,95208.791,3.59
19645,ns5908,87884.039,3.553
19646,ns5909,96761.37,3.565
19647,ns591,95059.548,3.568
19648,ns5910,98772.851,3.543
19649,ns5911,85649.288,3.546
19650,ns5912,90233.091,3.548
19651,ns5913,86728.63,3.523
19652,ns5914,84767.975,3.486
19653,ns5915,93908.802,3.599
19654,ns5916,87779.39,3.568
19655,ns5917,89114.839,3.596
19656,ns5918,92495.049,3.486
19657,ns5919,92235.645,3.544
19658,ns592,85947.819,3.523
19659,ns5920,91640.061,3.611
19660,ns5921,91777.087,3.493
19661,ns5922,91071.691,3.497
19662,ns5923,91401.513,3.533
19663,ns5924,83110.882,3.538
19664,ns5925,94943.45,3.483
19665,ns5926,91690.634,3.529
19666,ns5927,81745.613,3.48
19667,ns5928,93055.026,3.519
19668,ns5929,88902.897,3.586
19669,ns593,90175.069,3.478
19670,ns5930,89816.227,3.534
19671,ns5931,88691.004,3.533
19672,ns5932,88091.581,3.495
19673,ns5933,87586.888,3.532
19674,ns5934,87047.293,3.529
19675,ns5935,92958.725,3.583
19676,ns5936,90606.303,3.533
19677,ns5937,90276.486,3.611
19678,ns5938,88109.713,3.54
19679,ns5939,88819.026,3.538
19680,ns594,91519.51,3.507
19681,ns5940,90014.299,3.564
19682,ns5941,89990.88,3.523
19683,ns5942,89924.828,3.548
19684,ns5943,93362.346,3.521
19685,ns5944,88785.387,3.589
19686,ns5945,84044.953,3.565
19687,ns5946,89838.191,3.448
19688,ns5947,87380.295,3.534
19689,ns5948,89550.508,3.46
19690,ns5949,90702.485,3.623
19691,ns595,92489.713,3.53
19692,ns5950,93315.384,3.621
19693,ns5951,94375.463,3.557
19694,ns5952,88149.801,3.569
19695,ns5953,90829.77,3.499
19696,ns5954,87906.805,3.571
19697,ns5955,88428.567,3.573
19698,ns5956,87840.91,3.49
19699,ns5957,87928.27,3.593
19700,ns5958,92556.768,3.593
19701,ns5959,87853.785,3.467
19702,ns596,86722.442,3.532
19703,ns5960,88514.45,3.53
19704,ns5961,84387.873,3.544
19705,ns5962,91103.604,3.487
19706,ns5963,85544.876,3.5
19707,ns5964,94278.933,3.575
19708,ns5965,94102.852,3.485
19709,ns5966,85968.307,3.653
19710,ns5967,93565.376,3.567
19711,ns5968,86837.02,3.57
19712,ns5969,95136.515,3.51
19713,ns597,86257.947,3.538
19714,ns5970,96487.522,3.498
19715,ns5971,90860.914,3.438
19716,ns5972,92873.696,3.607
19717,ns5973,85590.728,3.485
19718,ns5974,91870.804,3.566
19719,ns5975,84753.308,3.572
19720,ns5976,94036.428,3.597
19721,ns5977,85885.312,3.478
19722,ns5978,95616.043,3.508
19723,ns5979,89891.681,3.481
19724,ns598,91620.056,3.509
19725,ns5980,94091.993,3.506
19726,ns5981,101138.64,3.64
19727,ns5982,89158.49,3.496
19728,ns5983,86127.855,3.568
19729,ns5984,88159.264,3.539
19730,ns5985,89310.263,3.495
19731,ns5986,85805.946,3.58
19732,ns5987,90828.374,3.484
19733,ns5988,82443.64,3.576
19734,ns5989,102755.275,3.532
19735,ns599,95037.236,3.514
19736,ns5990,96816.973,3.582
19737,ns5991,90723.52,3.425
19738,ns5992,93371.929,3.495
19739,ns5993,83685.118,3.47
19740,ns5994,79828.949,3.509
19741,ns5995,89095.698,3.539
19742,ns5996,92368.008,3.516
19743,ns5997,94447.94,3.575
19744,ns5998,93625.672,3.413
19745,ns5999,90130.791,3.513
19746,ns6,96568.479,3.523
19747,ns60,89648.832,3.6
19748,ns600,90830.258,3.5
19749,ns6000,91195.21,3.585
19750,ns6001,88482.012,3.522
19751,ns6002,91725.697,3.627
19752,ns6003,91891.879,3.529
19753,ns6004,86116.602,3.535
19754,ns6005,95409.062,3.553
19755,ns6006,90633.974,3.602
19756,ns6007,86087.289,3.615
19757,ns6008,81551.362,3.577
19758,ns6009,89840.705,3.459
19759,ns601,89578.084,3.517
19760,ns6010,90294.509,3.563
19761,ns6011,83383.095,3.625
19762,ns6012,99100.032,3.537
19763,ns6013,86800.636,3.515
19764,ns6014,89900.109,3.497
19765,ns6015,95185.779,3.551
19766,ns6016,90136.152,3.564
19767,ns6017,87410.824,3.482
19768,ns6018,87057.694,3.443
19769,ns6019,88926.981,3.515
19770,ns602,88028.945,3.546
19771,ns6020,91556.377,3.582
19772,ns6021,91071.548,3.541
19773,ns6022,89897.354,3.581
19774,ns6023,93024.928,3.553
19775,ns6024,98202.52,3.536
19776,ns6025,93444.851,3.527
19777,ns6026,89995.38,3.621
19778,ns6027,89357.025,3.551
19779,ns6028,90835.094,3.567
19780,ns6029,88904.869,3.549
19781,ns603,89929.12,3.495
19782,ns6030,86668.653,3.476
19783,ns6031,83752.931,3.483
19784,ns6032,93923.194,3.578
19785,ns6033,95364.221,3.484
19786,ns6034,87084.921,3.549
19787,ns6035,87194.169,3.519
19788,ns6036,88667.414,3.531
19789,ns6037,91312.631,3.525
19790,ns6038,85322.802,3.512
19791,ns6039,88830.237,3.57
19792,ns604,92085.022,3.494
19793,ns6040,94833.067,3.541
19794,ns6041,88470.113,3.479
19795,ns6042,94353.06,3.584
19796,ns6043,93484.198,3.6
19797,ns6044,90254.072,3.511
19798,ns6045,94605.969,3.459
19799,ns6046,80403.844,3.538
19800,ns6047,87440.741,3.5
19801,ns6048,89901.069,3.602
19802,ns6049,88622.455,3.565
19803,ns605,92992.037,3.503
19804,ns6050,85568.655,3.496
19805,ns6051,87118.421,3.619
19806,ns6052,91804.78,3.621
19807,ns6053,87867.147,3.566
19808,ns6054,95558.949,3.529
19809,ns6055,88768.03,3.525
19810,ns6056,89168.779,3.527
19811,ns6057,87354.844,3.538
19812,ns6058,98378.607,3.504
19813,ns6059,83747.528,3.472
19814,ns606,91610.492,3.596
19815,ns6060,81798.401,3.49
19816,ns6061,94812.533,3.54
19817,ns6062,88167.913,3.521
19818,ns6063,92359.64,3.526
19819,ns6064,90254.229,3.581
19820,ns6065,100107.782,3.497
19821,ns6066,87759.193,3.517
19822,ns6067,94693.041,3.51
19823,ns6068,89220.444,3.551
19824,ns6069,91191.331,3.488
19825,ns607,95317.313,3.557
19826,ns6070,84637.996,3.501
19827,ns6071,90069.827,3.526
19828,ns6072,86518.814,3.572
19829,ns6073,92394.482,3.652
19830,ns6074,86634.797,3.539
19831,ns6075,90142.891,3.516
19832,ns6076,91420.175,3.578
19833,ns6077,97304.453,3.544
19834,ns6078,94165.713,3.463
19835,ns6079,83018.778,3.478
19836,ns608,86389.436,3.561
19837,ns6080,84285.663,3.498
19838,ns6081,88290.841,3.456
19839,ns6082,88294.478,3.584
19840,ns6083,83472.703,3.46
19841,ns6084,89782.025,3.483
19842,ns6085,88039.241,3.456
19843,ns6086,88980.707,3.488
19844,ns6087,93317.322,3.635
19845,ns6088,86492.647,3.555
19846,ns6089,86237.828,3.533
19847,ns609,88883.804,3.445
19848,ns6090,93505.511,3.559
19849,ns6091,86067.278,3.554
19850,ns6092,87347.303,3.556
19851,ns6093,87542.249,3.587
19852,ns6094,97967.206,3.546
19853,ns6095,96534.47,3.525
19854,ns6096,92565.032,3.553
19855,ns6097,84580.029,3.458
19856,ns6098,88379.633,3.579
19857,ns6099,86015.632,3.475
19858,ns61,89140.721,3.556
19859,ns610,88398.89,3.569
19860,ns6100,89781.671,3.556
19861,ns6101,90172.038,3.651
19862,ns6102,85152.267,3.575
19863,ns6103,100184.633,3.634
19864,ns6104,90533.08,3.467
19865,ns6105,89332.526,3.586
19866,ns6106,87934.597,3.49
19867,ns6107,90621.195,3.537
19868,ns6108,86651.312,3.477
19869,ns6109,88903.912,3.544
19870,ns611,90151.157,3.505
19871,ns6110,96061.96,3.424
19872,ns6111,86706.788,3.561
19873,ns6112,88253.873,3.557
19874,ns6113,88694.646,3.603
19875,ns6114,92066.311,3.599
19876,ns6115,90999.14,3.54
19877,ns6116,85101.954,3.461
19878,ns6117,88753.239,3.59
19879,ns6118,97271.558,3.576
19880,ns6119,94953.357,3.546
19881,ns612,83361.613,3.606
19882,ns6120,85189.356,3.495
19883,ns6121,93797.516,3.567
19884,ns6122,93723.923,3.581
19885,ns6123,90283.04,3.541
19886,ns6124,82199.345,3.564
19887,ns6125,91178.422,3.498
19888,ns6126,90700.798,3.617
19889,ns6127,92917.228,3.569
19890,ns6128,91569.364,3.572
19891,ns6129,80815.054,3.577
19892,ns613,97403.51,3.621
19893,ns6130,96744.769,3.565
19894,ns6131,80591.861,3.561
19895,ns6132,86258.675,3.597
19896,ns6133,85063.617,3.564
19897,ns6134,91373.378,3.456
19898,ns6135,96614.351,3.541
19899,ns6136,90234.783,3.635
19900,ns6137,90202.218,3.547
19901,ns6138,91774.541,3.571
19902,ns6139,93131.456,3.607
19903,ns614,90587.505,3.483
19904,ns6140,93313.733,3.593
19905,ns6141,90196.194,3.598
19906,ns6142,90205.575,3.589
19907,ns6143,91919.739,3.547
19908,ns6144,81751.363,3.524
19909,ns6145,91000.459,3.497
19910,ns6146,85407.428,3.518
19911,ns6147,88524.92,3.488
19912,ns6148,88605.415,3.448
19913,ns6149,87733.434,3.471
19914,ns615,92769.681,3.488
19915,ns6150,86561.269,3.521
19916,ns6151,87443.98,3.45
19917,ns6152,86389.845,3.563
19918,ns6153,89966.103,3.516
19919,ns6154,86206.231,3.5
19920,ns6155,94527.805,3.627
19921,ns6156,88933.654,3.489
19922,ns6157,79544.665,3.59
19923,ns6158,95463.358,3.48
19924,ns6159,92720.638,3.532
19925,ns616,88536.709,3.537
19926,ns6160,91785.967,3.541
19927,ns6161,91837.711,3.552
19928,ns6162,89736.381,3.474
19929,ns6163,84110.368,3.564
19930,ns6164,91224.385,3.521
19931,ns6165,89778.109,3.503
19932,ns6166,88778.083,3.534
19933,ns6167,88777.623,3.556
19934,ns6168,97779.338,3.55
19935,ns6169,91392.675,3.501
19936,ns617,90575.57,3.629
19937,ns6170,92679.129,3.61
19938,ns6171,89413.799,3.526
19939,ns6172,98827.542,3.43
19940,ns6173,89047.836,3.53
19941,ns6174,96579.074,3.553
19942,ns6175,92967.867,3.504
19943,ns6176,86651.773,3.466
19944,ns6177,82938.765,3.503
19945,ns6178,88824.68,3.629
19946,ns6179,98430.124,3.54
19947,ns618,90475.048,3.543
19948,ns6180,90080.641,3.556
19949,ns6181,90280.888,3.501
19950,ns6182,87689.554,3.48
19951,ns6183,87041.533,3.531
19952,ns6184,95567.939,3.595
19953,ns6185,95559.194,3.468
19954,ns6186,89053.764,3.492
19955,ns6187,83541.11,3.491
19956,ns6188,91653.91,3.542
19957,ns6189,86054.772,3.52
19958,ns619,90254.757,3.479
19959,ns6190,88081.575,3.485
19960,ns6191,95556.624,3.536
19961,ns6192,89919.148,3.517
19962,ns6193,91771.967,3.513
19963,ns6194,83050.508,3.524
19964,ns6195,88715.314,3.564
19965,ns6196,88717.244,3.544
19966,ns6197,91452.478,3.54
19967,ns6198,93436.633,3.524
19968,ns6199,83139.361,3.481
19969,ns62,87479.391,3.478
19970,ns620,87523.069,3.5
19971,ns6200,94604.915,3.539
19972,ns6201,96829.129,3.52
19973,ns6202,86015.792,3.546
19974,ns6203,82969.796,3.493
19975,ns6204,89742.068,3.569
19976,ns6205,85126.835,3.469
19977,ns6206,89263.576,3.599
19978,ns6207,87921.934,3.487
19979,ns6208,84774.242,3.549
19980,ns6209,93430.224,3.526
19981,ns621,91066.759,3.601
19982,ns6210,93716.57,3.603
19983,ns6211,92153.45,3.589
19984,ns6212,96845.635,3.569
19985,ns6213,95459.072,3.562
19986,ns6214,87159.925,3.495
19987,ns6215,86511.453,3.517
19988,ns6216,94923.004,3.58
19989,ns6217,87322.479,3.528
19990,ns6218,94919.42,3.582
19991,ns6219,89835.782,3.5
19992,ns622,91740.54,3.574
19993,ns6220,91540.775,3.53
19994,ns6221,87590.757,3.464
19995,ns6222,91552.09,3.545
19996,ns6223,93303.084,3.54
19997,ns6224,91088.727,3.525
19998,ns6225,92746.193,3.485
19999,ns6226,95039.162,3.544
20000,ns6227,97724.209,3.526
20001,ns6228,99947.717,3.543
20002,ns6229,89756.271,3.584
20003,ns623,84219.313,3.532
20004,ns6230,90702.299,3.559
20005,ns6231,85068.442,3.583
20006,ns6232,82504.933,3.596
20007,ns6233,86374.048,3.524
20008,ns6234,94251.581,3.609
20009,ns6235,92480.456,3.624
20010,ns6236,86788.419,3.529
20011,ns6237,91432.173,3.488
20012,ns6238,89391.031,3.529
20013,ns6239,93315.132,3.581
20014,ns624,88765.661,3.562
20015,ns6240,89711.002,3.516
20016,ns6241,91133.566,3.58
20017,ns6242,84189.045,3.481
20018,ns6243,86981.836,3.571
20019,ns6244,90294.707,3.513
20020,ns6245,93137.78,3.56
20021,ns6246,88076.284,3.589
20022,ns6247,89482.822,3.472
20023,ns6248,88814.788,3.503
20024,ns6249,90602.784,3.596
20025,ns625,91531.455,3.526
20026,ns6250,93671.638,3.571
20027,ns6251,85108.372,3.434
20028,ns6252,91877.859,3.627
20029,ns6253,87484.722,3.502
20030,ns6254,88824.791,3.596
20031,ns6255,96932.258,3.514
20032,ns6256,89989.623,3.466
20033,ns6257,92497.954,3.591
20034,ns6258,88816.807,3.581
20035,ns6259,81481.211,3.552
20036,ns626,88607.907,3.431
20037,ns6260,93628.507,3.507
20038,ns6261,90154.113,3.509
20039,ns6262,88052.713,3.506
20040,ns6263,87633.171,3.566
20041,ns6264,89762.302,3.464
20042,ns6265,93006.116,3.556
20043,ns6266,91233.583,3.544
20044,ns6267,88142.759,3.502
20045,ns6268,95196.876,3.509
20046,ns6269,88151.429,3.538
20047,ns627,92704.04,3.381
20048,ns6270,87020.231,3.505
20049,ns6271,88298.734,3.519
20050,ns6272,84340.596,3.51
20051,ns6273,91546.301,3.491
20052,ns6274,88078.069,3.544
20053,ns6275,87715.061,3.613
20054,ns6276,91104.374,3.54
20055,ns6277,88529.251,3.513
20056,ns6278,86484.283,3.443
20057,ns6279,85929.256,3.604
20058,ns628,93031.428,3.539
20059,ns6280,100097.664,3.518
20060,ns6281,96794.259,3.554
20061,ns6282,88806.071,3.57
20062,ns6283,98033.27,3.562
20063,ns6284,93357.659,3.508
20064,ns6285,85809.691,3.555
20065,ns6286,91629.436,3.5
20066,ns6287,90877.002,3.573
20067,ns6288,90408.814,3.601
20068,ns6289,92294.359,3.502
20069,ns629,91941.446,3.504
20070,ns6290,90727.532,3.444
20071,ns6291,85433.34,3.473
20072,ns6292,95752.955,3.639
20073,ns6293,82377.105,3.63
20074,ns6294,90696.631,3.498
20075,ns6295,86150.261,3.49
20076,ns6296,88456.403,3.519
20077,ns6297,86954.29,3.549
20078,ns6298,85131.41,3.492
20079,ns6299,85362.171,3.47
20080,ns63,92438.706,3.474
20081,ns630,87596.59,3.517
20082,ns6300,89053.494,3.578
20083,ns6301,90648.701,3.548
20084,ns6302,95336.664,3.569
20085,ns6303,93788.174,3.471
20086,ns6304,101286.372,3.448
20087,ns6305,91544.331,3.563
20088,ns6306,92019.346,3.469
20089,ns6307,88585.89,3.536
20090,ns6308,88435.051,3.48
20091,ns6309,92369.047,3.546
20092,ns631,88711.82,3.529
20093,ns6310,84049.755,3.496
20094,ns6311,94679.633,3.511
20095,ns6312,88939.598,3.479
20096,ns6313,96891.894,3.478
20097,ns6314,88832.111,3.471
20098,ns6315,84638.288,3.563
20099,ns6316,90437.182,3.554
20100,ns6317,90325.47,3.529
20101,ns6318,84539.546,3.508
20102,ns6319,95401.333,3.528
20103,ns632,92477.464,3.578
20104,ns6320,93096.788,3.536
20105,ns6321,85874.472,3.621
20106,ns6322,92387.641,3.481
20107,ns6323,92799.212,3.49
20108,ns6324,88406.832,3.518
20109,ns6325,82569.236,3.518
20110,ns6326,88308.505,3.528
20111,ns6327,85554.976,3.622
20112,ns6328,86166.946,3.458
20113,ns6329,84361.269,3.617
20114,ns633,102634.951,3.446
20115,ns6330,85763.332,3.547
20116,ns6331,86570.094,3.603
20117,ns6332,87397.482,3.49
20118,ns6333,93402.519,3.526
20119,ns6334,91074.522,3.478
20120,ns6335,93979.244,3.531
20121,ns6336,90539.613,3.542
20122,ns6337,88578.786,3.547
20123,ns6338,89714.488,3.645
20124,ns6339,89961.12,3.458
20125,ns634,86261.397,3.434
20126,ns6340,90875.377,3.468
20127,ns6341,89589.642,3.482
20128,ns6342,75459.455,3.429
20129,ns6343,88928.111,3.528
20130,ns6344,90964.123,3.581
20131,ns6345,91657.08,3.497
20132,ns6346,86073.061,3.456
20133,ns6347,88216.177,3.576
